placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes
XXS8N03,1754033452701,CAM071,1,-26.996525,-48.607696,2025-08-01 07:30:52,False,1
RGL9E53,1754033454749,CAM041,1,-26.919381,-48.656875,2025-08-01 07:30:54,False,3
CYI5C68,1754033459527,CAM041,1,-26.919381,-48.656875,2025-08-01 07:30:59,False,0
LWC0Z36,1754033461911,CAM015,2,-26.33471,-48.851695,2025-08-01 07:31:01,False,0
YJA7D21,1754033463494,CAM044,1,-26.949201,-48.669619,2025-08-01 07:31:03,False,2
EVK6B58,1754033464991,CAM056,2,-28.682354,-49.410267,2025-08-01 07:31:04,False,0
YOP9R03,1754033468611,CAM093,2,-26.920132,-52.440308,2025-08-01 07:31:08,False,3
WSF3B13,1754033469200,CAM064,1,-27.601727,-48.693852,2025-08-01 07:31:09,False,2
YJU3Z08,1754033469513,CAM020,4,-26.332262,-48.872393,2025-08-01 07:31:09,False,2
IZC7D06,1754033469518,CAM009,2,-27.567243,-48.582885,2025-08-01 07:31:09,False,1
XNK0L61,1754033470613,CAM084,1,-28.448288,-48.998988,2025-08-01 07:31:10,False,3
DSY9T58,1754033471844,CAM007,1,-27.574236,-48.513958,2025-08-01 07:31:11,False,2
NKE0N37,1754033475346,CAM096,1,-28.904099,-49.48527,2025-08-01 07:31:15,False,1
TLS6D54,1754033476163,CAM022,1,-26.279524,-48.88648,2025-08-01 07:31:16,False,2
XPM7W98,1754033479637,CAM035,1,-27.072321,-52.590056,2025-08-01 07:31:19,False,2
QHE9H44,1754033480068,CAM069,1,-26.958422,-48.596323,2025-08-01 07:31:20,False,3
RHQ0D19,1754033480669,CAM036,2,-27.067151,-52.61626,2025-08-01 07:31:20,False,0
GUZ0A96,1754033480921,CAM061,4,-27.823777,-50.309457,2025-08-01 07:31:20,False,3
CLG8H88,1754033485523,CAM031,3,-27.131497,-52.592651,2025-08-01 07:31:25,False,1
YXN6H49,1754033487907,CAM005,3,-27.577559,-48.558811,2025-08-01 07:31:27,False,2
WYE5L40,1754033492877,CAM011,2,-27.589142,-48.533295,2025-08-01 07:31:32,False,2
ALV3A04,1754033493934,CAM048,3,-27.576322,-48.602478,2025-08-01 07:31:33,False,1
NHJ4L08,1754033496004,CAM016,2,-26.267182,-48.846597,2025-08-01 07:31:36,False,2
HRM7J42,1754033497605,CAM043,1,-26.899172,-48.629892,2025-08-01 07:31:37,False,3
TBU8Y75,1754033499103,CAM052,1,-28.721326,-49.364506,2025-08-01 07:31:39,False,3
NCW8H00,1754033499611,CAM004,1,-27.614062,-48.518868,2025-08-01 07:31:39,False,2
PCQ3O13,1754033499838,CAM098,2,-27.214437,-49.610042,2025-08-01 07:31:39,False,1
GLG2D04,1754033502257,CAM070,1,-27.008143,-48.663002,2025-08-01 07:31:42,False,3
KET3N96,1754033503881,CAM040,1,-26.912173,-48.691725,2025-08-01 07:31:43,False,3
QHX2A20,1754033505331,CAM090,2,-27.195233,-52.020302,2025-08-01 07:31:45,False,1
LRK6Z69,1754033505819,CAM099,1,-28.514657,-48.811633,2025-08-01 07:31:45,False,0
ISW6G43,1754033505953,CAM010,1,-27.627345,-48.538823,2025-08-01 07:31:45,False,3
AMP5H24,1754033506507,CAM080,1,-27.132907,-48.911704,2025-08-01 07:31:46,False,1
MLK2S35,1754033511029,CAM092,2,-26.898072,-52.362019,2025-08-01 07:31:51,False,1
YHM5I39,1754033513918,CAM096,1,-28.904099,-49.48527,2025-08-01 07:31:53,False,0
ULU3Y23,1754033514750,CAM017,1,-26.263496,-48.886535,2025-08-01 07:31:54,False,0
LBJ1H42,1754033514879,CAM051,1,-28.648343,-49.336678,2025-08-01 07:31:54,False,0
TER1R96,1754033516102,CAM079,3,-27.130841,-48.875476,2025-08-01 07:31:56,False,3
OWA3B81,1754033523448,CAM059,1,-27.786213,-50.340794,2025-08-01 07:32:03,False,1
ROG4O54,1754033523697,CAM012,3,-27.571026,-48.575134,2025-08-01 07:32:03,False,3
ZTE0V89,1754033525267,CAM041,1,-26.919381,-48.656875,2025-08-01 07:32:05,False,2
NLV2Q59,1754033529457,CAM023,1,-26.873211,-49.109018,2025-08-01 07:32:09,False,3
UDX5R01,1754033532917,CAM068,1,-26.961254,-48.666952,2025-08-01 07:32:12,False,3
TSG9E77,1754033535060,CAM009,1,-27.567243,-48.582885,2025-08-01 07:32:15,False,0
WCB3Y93,1754033535478,CAM064,2,-27.601727,-48.693852,2025-08-01 07:32:15,False,1
PXV6D80,1754033538019,CAM004,1,-27.614062,-48.518868,2025-08-01 07:32:18,False,2
RFI4U62,1754033541962,CAM042,1,-26.906459,-48.654455,2025-08-01 07:32:21,False,3
DXV0X99,1754033545140,CAM014,3,-26.265889,-48.812223,2025-08-01 07:32:25,False,0
CGB4T67,1754033546261,CAM071,1,-26.996525,-48.607696,2025-08-01 07:32:26,False,3
BRT7E70,1754033547627,CAM027,1,-26.912119,-49.101786,2025-08-01 07:32:27,False,2
JQG2M06,1754033554650,CAM029,1,-26.950864,-49.070505,2025-08-01 07:32:34,False,3
YTA5Y57,1754033555814,CAM011,1,-27.589142,-48.533295,2025-08-01 07:32:35,False,3
NCC2Y40,1754033556550,CAM016,3,-26.267182,-48.846597,2025-08-01 07:32:36,False,3
VOL0X97,1754033562196,CAM098,3,-27.214437,-49.610042,2025-08-01 07:32:42,False,2
SQV4T68,1754033565162,CAM079,2,-27.130841,-48.875476,2025-08-01 07:32:45,False,3
MHE0M91,1754033568108,CAM060,3,-27.811054,-50.344481,2025-08-01 07:32:48,False,3
TMF4Y87,1754033568390,CAM065,2,-27.677998,-48.669561,2025-08-01 07:32:48,False,2
GLT5Z21,1754033569164,CAM066,1,-27.627305,-48.634474,2025-08-01 07:32:49,False,3
YFK1P62,1754033569688,CAM023,1,-26.873211,-49.109018,2025-08-01 07:32:49,False,0
FSL6Q95,1754033571920,CAM068,2,-26.961254,-48.666952,2025-08-01 07:32:51,False,3
BLU9D19,1754033572041,CAM026,1,-26.950283,-49.114261,2025-08-01 07:32:52,False,2
QKR1C67,1754033572262,CAM027,1,-26.912119,-49.101786,2025-08-01 07:32:52,False,2
TYX5P15,1754033572372,CAM087,2,-26.79481,-51.034047,2025-08-01 07:32:52,False,1
NBL8B51,1754033572570,CAM076,1,-26.526243,-49.105032,2025-08-01 07:32:52,False,1
TGU1M93,1754033574242,CAM046,1,-27.579889,-48.655592,2025-08-01 07:32:54,False,2
LOC9D93,1754033576577,CAM074,3,-26.466951,-49.075822,2025-08-01 07:32:56,False,3
AQE9L43,1754033577009,CAM066,2,-27.627305,-48.634474,2025-08-01 07:32:57,False,3
QNL8K33,1754033577988,CAM046,1,-27.579889,-48.655592,2025-08-01 07:32:57,False,1
QLI5K43,1754033579514,CAM041,1,-26.919381,-48.656875,2025-08-01 07:32:59,False,1
FCI9I66,1754033581474,CAM023,1,-26.873211,-49.109018,2025-08-01 07:33:01,False,3
VMT1J99,1754033581514,CAM001,2,-27.579078,-48.573935,2025-08-01 07:33:01,False,3
XUG0E09,1754033581551,CAM061,4,-27.823777,-50.309457,2025-08-01 07:33:01,False,3
CVL5B46,1754033581566,CAM018,2,-26.266313,-48.826993,2025-08-01 07:33:01,False,2
XFC2V13,1754033583307,CAM067,1,-27.630914,-48.708228,2025-08-01 07:33:03,False,1
XJK8B47,1754033585332,CAM056,1,-28.682354,-49.410267,2025-08-01 07:33:05,False,3
UDG6D44,1754033585343,CAM028,3,-26.954251,-49.025974,2025-08-01 07:33:05,False,2
DOC0E31,1754033586277,CAM057,3,-27.833275,-50.340235,2025-08-01 07:33:06,False,1
HCW1H32,1754033587039,CAM067,1,-27.630914,-48.708228,2025-08-01 07:33:07,False,2
ZOX5V97,1754033590073,CAM022,1,-26.279524,-48.88648,2025-08-01 07:33:10,False,1
ZYK7Y73,1754033590308,CAM054,1,-28.636019,-49.335857,2025-08-01 07:33:10,False,1
AIR8K06,1754033590778,CAM055,2,-28.713808,-49.342112,2025-08-01 07:33:10,False,2
LKS5A42,1754033596635,CAM041,1,-26.919381,-48.656875,2025-08-01 07:33:16,False,0
JBG2P86,1754033604168,CAM086,2,-26.755225,-51.055358,2025-08-01 07:33:24,False,1
YIY9T65,1754033604527,CAM065,1,-27.677998,-48.669561,2025-08-01 07:33:24,False,3
QHN4A65,1754033605844,CAM061,1,-27.823777,-50.309457,2025-08-01 07:33:25,False,1
TBR3P98,1754033607137,CAM031,1,-27.131497,-52.592651,2025-08-01 07:33:27,False,0
SCX8P83,1754033610109,CAM092,2,-26.898072,-52.362019,2025-08-01 07:33:30,False,0
FVF7R16,1754033611437,CAM099,2,-28.514657,-48.811633,2025-08-01 07:33:31,False,2
NBT0K42,1754033611968,CAM078,4,-27.063181,-48.898808,2025-08-01 07:33:31,False,3
FCB1H43,1754033612958,CAM099,3,-28.514657,-48.811633,2025-08-01 07:33:32,False,0
IGK0C18,1754033614256,CAM017,1,-26.263496,-48.886535,2025-08-01 07:33:34,False,1
VOR1O57,1754033622485,CAM065,3,-27.677998,-48.669561,2025-08-01 07:33:42,False,1
JLQ9F31,1754033622593,CAM050,1,-27.646843,-48.649557,2025-08-01 07:33:42,False,0
KXM4E72,1754033623145,CAM050,1,-27.646843,-48.649557,2025-08-01 07:33:43,False,3
PJF8U09,1754033626338,CAM073,1,-26.508796,-49.085507,2025-08-01 07:33:46,False,0
DNG0P95,1754033637923,CAM047,4,-27.654619,-48.648046,2025-08-01 07:33:57,False,0
VMB6I67,1754033638134,CAM074,1,-26.466951,-49.075822,2025-08-01 07:33:58,False,0
TCD7H70,1754033644078,CAM006,1,-27.580142,-48.559484,2025-08-01 07:34:04,False,3
GZF4A71,1754033645168,CAM021,1,-26.276384,-48.856475,2025-08-01 07:34:05,False,1
VBY8F93,1754033646353,CAM057,1,-27.833275,-50.340235,2025-08-01 07:34:06,False,0
RYM0X83,1754033646771,CAM054,1,-28.636019,-49.335857,2025-08-01 07:34:06,False,3
BTC8B35,1754033647067,CAM021,2,-26.276384,-48.856475,2025-08-01 07:34:07,False,0
ZIB4B78,1754033647271,CAM041,1,-26.919381,-48.656875,2025-08-01 07:34:07,False,3
ELL3A07,1754033650230,CAM011,2,-27.589142,-48.533295,2025-08-01 07:34:10,False,3
GAS8H30,1754033650268,CAM068,2,-26.961254,-48.666952,2025-08-01 07:34:10,False,3
AQO1Z58,1754033651965,CAM046,1,-27.579889,-48.655592,2025-08-01 07:34:11,False,0
VOZ3G27,1754033652010,CAM063,3,-27.687553,-48.68721,2025-08-01 07:34:12,False,0
QPU0S00,1754033653238,CAM084,2,-28.448288,-48.998988,2025-08-01 07:34:13,False,3
MFI0L78,1754033653495,CAM043,4,-26.899172,-48.629892,2025-08-01 07:34:13,False,3
LGA2S46,1754033657113,CAM030,4,-26.955102,-49.080656,2025-08-01 07:34:17,False,1
FJU1S11,1754033658730,CAM003,4,-27.633247,-48.583532,2025-08-01 07:34:18,False,1
LUN9Q38,1754033659061,CAM011,1,-27.589142,-48.533295,2025-08-01 07:34:19,False,2
VIP5P62,1754033661074,CAM085,1,-28.51147,-49.017964,2025-08-01 07:34:21,False,1
SAM0E61,1754033665008,CAM010,1,-27.627345,-48.538823,2025-08-01 07:34:25,False,1
BBN6F18,1754033666625,CAM067,3,-27.630914,-48.708228,2025-08-01 07:34:26,False,1
OHQ7Z63,1754033667456,CAM011,2,-27.589142,-48.533295,2025-08-01 07:34:27,False,1
QPQ2C19,1754033669678,CAM059,1,-27.786213,-50.340794,2025-08-01 07:34:29,False,0
GSH1D61,1754033671158,CAM096,1,-28.904099,-49.48527,2025-08-01 07:34:31,False,2
EEL6U94,1754033671529,CAM024,3,-26.880835,-49.0316,2025-08-01 07:34:31,False,1
RQK5F24,1754033677364,CAM040,1,-26.912173,-48.691725,2025-08-01 07:34:37,False,1
PRL1M86,1754033677918,CAM039,1,-26.910126,-48.698347,2025-08-01 07:34:37,False,1
INA2N62,1754033680272,CAM092,4,-26.898072,-52.362019,2025-08-01 07:34:40,False,1
BNR7F81,1754033680373,CAM100,3,-26.201103,-50.385585,2025-08-01 07:34:40,False,1
MTM4D04,1754033683467,CAM015,1,-26.33471,-48.851695,2025-08-01 07:34:43,False,2
CNX8A34,1754033684008,CAM037,1,-27.087073,-52.658853,2025-08-01 07:34:44,False,1
PXT3I21,1754033684277,CAM034,1,-27.060368,-52.575929,2025-08-01 07:34:44,False,3
EWU2P50,1754033684929,CAM018,1,-26.266313,-48.826993,2025-08-01 07:34:44,False,2
BZO6G53,1754033686881,CAM021,3,-26.276384,-48.856475,2025-08-01 07:34:46,False,1
NYA1C40,1754033687556,CAM045,2,-27.649812,-48.673855,2025-08-01 07:34:47,False,1
FGT6I11,1754033689244,CAM058,2,-27.840143,-50.316183,2025-08-01 07:34:49,False,1
IEV1R93,1754033690785,CAM012,4,-27.571026,-48.575134,2025-08-01 07:34:50,False,3
KLI2K25,1754033691430,CAM044,1,-26.949201,-48.669619,2025-08-01 07:34:51,False,1
POF0D17,1754033695758,CAM008,1,-27.613203,-48.535995,2025-08-01 07:34:55,False,1
HPO8F85,1754033697053,CAM029,2,-26.950864,-49.070505,2025-08-01 07:34:57,False,1
FZU1D49,1754033699824,CAM019,1,-26.269957,-48.810264,2025-08-01 07:34:59,False,1
WBM5R17,1754033700501,CAM043,2,-26.899172,-48.629892,2025-08-01 07:35:00,False,0
QCW2G31,1754033701988,CAM050,2,-27.646843,-48.649557,2025-08-01 07:35:01,False,1
FQW2D34,1754033702387,CAM080,1,-27.132907,-48.911704,2025-08-01 07:35:02,False,3
RGP3A89,1754033702588,CAM069,1,-26.958422,-48.596323,2025-08-01 07:35:02,False,0
FIN2L79,1754033702645,CAM050,1,-27.646843,-48.649557,2025-08-01 07:35:02,False,1
HAX0H33,1754033705793,CAM045,3,-27.649812,-48.673855,2025-08-01 07:35:05,False,0
EBV2Q25,1754033707511,CAM050,2,-27.646843,-48.649557,2025-08-01 07:35:07,False,2
WJM8G01,1754033711137,CAM022,1,-26.279524,-48.88648,2025-08-01 07:35:11,False,2
UWS4V58,1754033711267,CAM042,1,-26.906459,-48.654455,2025-08-01 07:35:11,False,1
YGS2O00,1754033711983,CAM039,1,-26.910126,-48.698347,2025-08-01 07:35:11,False,0
RVZ2K61,1754033713625,CAM100,2,-26.201103,-50.385585,2025-08-01 07:35:13,False,1
ZSN2H96,1754033716259,CAM042,1,-26.906459,-48.654455,2025-08-01 07:35:16,False,3
ITS0A78,1754033716430,CAM041,1,-26.919381,-48.656875,2025-08-01 07:35:16,False,2
WBL6E61,1754033717031,CAM062,2,-27.78816,-50.284255,2025-08-01 07:35:17,False,3
PLY8G54,1754033718493,CAM079,1,-27.130841,-48.875476,2025-08-01 07:35:18,False,0
PCE4S86,1754033718605,CAM100,3,-26.201103,-50.385585,2025-08-01 07:35:18,False,3
UNH4Q83,1754033719233,CAM049,1,-27.599556,-48.627586,2025-08-01 07:35:19,False,0
RTX4U96,1754033719797,CAM098,1,-27.214437,-49.610042,2025-08-01 07:35:19,False,1
OPK4W28,1754033720239,CAM068,2,-26.961254,-48.666952,2025-08-01 07:35:20,False,2
JVX7K76,1754033727282,CAM051,1,-28.648343,-49.336678,2025-08-01 07:35:27,False,0
LUJ3Y07,1754033727658,CAM065,4,-27.677998,-48.669561,2025-08-01 07:35:27,False,2
HTF5W64,1754033728022,CAM057,3,-27.833275,-50.340235,2025-08-01 07:35:28,False,2
LZN4L81,1754033728841,CAM010,2,-27.627345,-48.538823,2025-08-01 07:35:28,False,0
BTQ7W96,1754033730434,CAM032,3,-27.137341,-52.612803,2025-08-01 07:35:30,False,1
MCA9J96,1754033735127,CAM007,1,-27.574236,-48.513958,2025-08-01 07:35:35,False,3
ZMD9Q52,1754033740333,CAM083,1,-28.479708,-48.983166,2025-08-01 07:35:40,False,0
VAT6K18,1754033740359,CAM022,1,-26.279524,-48.88648,2025-08-01 07:35:40,False,2
GRH3J21,1754033742963,CAM039,1,-26.910126,-48.698347,2025-08-01 07:35:42,False,3
HIT1O36,1754033751306,CAM043,3,-26.899172,-48.629892,2025-08-01 07:35:51,False,1
RXI8X08,1754033752573,CAM062,4,-27.78816,-50.284255,2025-08-01 07:35:52,False,0
FGN8D49,1754033753788,CAM040,1,-26.912173,-48.691725,2025-08-01 07:35:53,False,3
HBG8K12,1754033755479,CAM047,2,-27.654619,-48.648046,2025-08-01 07:35:55,False,1
YNU2D22,1754033758966,CAM039,1,-26.910126,-48.698347,2025-08-01 07:35:58,False,2
KIT7I40,1754033764966,CAM017,1,-26.263496,-48.886535,2025-08-01 07:36:04,False,0
EUA3E79,1754033765135,CAM026,4,-26.950283,-49.114261,2025-08-01 07:36:05,False,3
FAL7Y13,1754033766202,CAM011,1,-27.589142,-48.533295,2025-08-01 07:36:06,False,2
EYT4M92,1754033769615,CAM055,2,-28.713808,-49.342112,2025-08-01 07:36:09,False,2
WSA8F20,1754033771684,CAM099,1,-28.514657,-48.811633,2025-08-01 07:36:11,False,0
DQB2W33,1754033772960,CAM042,1,-26.906459,-48.654455,2025-08-01 07:36:12,False,3
QDJ0U88,1754033774430,CAM023,1,-26.873211,-49.109018,2025-08-01 07:36:14,False,2
HBY1W62,1754033777665,CAM003,1,-27.633247,-48.583532,2025-08-01 07:36:17,False,3
GZF0S61,1754033779218,CAM073,1,-26.508796,-49.085507,2025-08-01 07:36:19,False,2
FOX9E49,1754033779430,CAM071,1,-26.996525,-48.607696,2025-08-01 07:36:19,False,3
MLT4P86,1754033780847,CAM070,1,-27.008143,-48.663002,2025-08-01 07:36:20,False,1
XYK2L84,1754033785851,CAM028,3,-26.954251,-49.025974,2025-08-01 07:36:25,False,3
OSN4Q31,1754033786367,CAM018,2,-26.266313,-48.826993,2025-08-01 07:36:26,False,2
GOM9W73,1754033786515,CAM047,1,-27.654619,-48.648046,2025-08-01 07:36:26,False,2
HXJ8F26,1754033789054,CAM030,4,-26.955102,-49.080656,2025-08-01 07:36:29,False,1
FFD2I93,1754033789615,CAM074,3,-26.466951,-49.075822,2025-08-01 07:36:29,False,2
LPZ5L34,1754033794076,CAM015,1,-26.33471,-48.851695,2025-08-01 07:36:34,False,1
UTI7Z16,1754033794676,CAM035,1,-27.072321,-52.590056,2025-08-01 07:36:34,False,1
UPP6K53,1754033796578,CAM057,1,-27.833275,-50.340235,2025-08-01 07:36:36,False,2
XFX8J51,1754033796789,CAM088,3,-26.736666,-50.992871,2025-08-01 07:36:36,False,0
IBJ3V04,1754033799239,CAM016,1,-26.267182,-48.846597,2025-08-01 07:36:39,False,0
JWJ5H03,1754033803630,CAM036,1,-27.067151,-52.61626,2025-08-01 07:36:43,False,0
ITC1I73,1754033805262,CAM025,2,-26.951472,-49.086733,2025-08-01 07:36:45,False,1
VFK9I91,1754033806259,CAM091,1,-27.259224,-52.058796,2025-08-01 07:36:46,False,1
KCQ9Z95,1754033806614,CAM064,2,-27.601727,-48.693852,2025-08-01 07:36:46,False,0
DTF5D97,1754033808695,CAM035,1,-27.072321,-52.590056,2025-08-01 07:36:48,False,1
ELL3D33,1754033813068,CAM018,3,-26.266313,-48.826993,2025-08-01 07:36:53,False,0
RYS7X57,1754033814328,CAM009,1,-27.567243,-48.582885,2025-08-01 07:36:54,False,1
TLE0A79,1754033814482,CAM060,1,-27.811054,-50.344481,2025-08-01 07:36:54,False,1
QLS0L95,1754033817294,CAM100,2,-26.201103,-50.385585,2025-08-01 07:36:57,False,1
PML4Z02,1754033820632,CAM076,1,-26.526243,-49.105032,2025-08-01 07:37:00,False,1
LHU3Z00,1754033824039,CAM044,1,-26.949201,-48.669619,2025-08-01 07:37:04,False,1
KVQ4N67,1754033824598,CAM017,1,-26.263496,-48.886535,2025-08-01 07:37:04,False,3
HKW0Q45,1754033828284,CAM088,3,-26.736666,-50.992871,2025-08-01 07:37:08,False,1
FPU3B45,1754033829484,CAM011,1,-27.589142,-48.533295,2025-08-01 07:37:09,False,0
GMC3Q84,1754033830583,CAM066,2,-27.627305,-48.634474,2025-08-01 07:37:10,False,0
ERC7E17,1754033833920,CAM087,1,-26.79481,-51.034047,2025-08-01 07:37:13,False,0
LXB7M76,1754033837733,CAM012,1,-27.571026,-48.575134,2025-08-01 07:37:17,False,3
YXW5X71,1754033838993,CAM094,1,-26.856715,-52.412829,2025-08-01 07:37:18,False,1
JQU7U25,1754033840555,CAM056,3,-28.682354,-49.410267,2025-08-01 07:37:20,False,1
DCU0A86,1754033842718,CAM036,2,-27.067151,-52.61626,2025-08-01 07:37:22,False,2
JMV8J56,1754033845415,CAM022,1,-26.279524,-48.88648,2025-08-01 07:37:25,False,3
JCX3F03,1754033846832,CAM029,2,-26.950864,-49.070505,2025-08-01 07:37:26,False,3
PDO9I31,1754033847140,CAM001,4,-27.579078,-48.573935,2025-08-01 07:37:27,False,2
PYE1A14,1754033848685,CAM095,3,-28.941527,-49.53719,2025-08-01 07:37:28,False,0
FTS7C64,1754033849578,CAM095,1,-28.941527,-49.53719,2025-08-01 07:37:29,False,0
IML2T02,1754033849783,CAM047,2,-27.654619,-48.648046,2025-08-01 07:37:29,False,2
GLX8B15,1754033852305,CAM056,1,-28.682354,-49.410267,2025-08-01 07:37:32,False,0
XXJ1K15,1754033852429,CAM100,1,-26.201103,-50.385585,2025-08-01 07:37:32,False,2
UEO6F56,1754033853501,CAM051,1,-28.648343,-49.336678,2025-08-01 07:37:33,False,0
FII1E60,1754033853835,CAM099,3,-28.514657,-48.811633,2025-08-01 07:37:33,False,3
QDJ5Z31,1754033857455,CAM053,2,-28.658134,-49.406352,2025-08-01 07:37:37,False,0
FWG3V73,1754033859147,CAM063,1,-27.687553,-48.68721,2025-08-01 07:37:39,False,0
BID2H66,1754033860390,CAM034,1,-27.060368,-52.575929,2025-08-01 07:37:40,False,3
LFF5A00,1754033861352,CAM072,1,-26.958775,-48.66775,2025-08-01 07:37:41,False,1
GNP7Q23,1754033862032,CAM095,1,-28.941527,-49.53719,2025-08-01 07:37:42,False,2
DUK0L53,1754033862183,CAM012,4,-27.571026,-48.575134,2025-08-01 07:37:42,False,0
JJB2M24,1754033863226,CAM001,2,-27.579078,-48.573935,2025-08-01 07:37:43,False,1
IHQ0A04,1754033866234,CAM100,1,-26.201103,-50.385585,2025-08-01 07:37:46,False,2
SLE9Q00,1754033868442,CAM039,2,-26.910126,-48.698347,2025-08-01 07:37:48,False,2
TKK2A64,1754033872241,CAM051,2,-28.648343,-49.336678,2025-08-01 07:37:52,False,0
IAE6F80,1754033874888,CAM092,3,-26.898072,-52.362019,2025-08-01 07:37:54,False,3
GIT5X64,1754033875439,CAM078,2,-27.063181,-48.898808,2025-08-01 07:37:55,False,1
VTG9C50,1754033878003,CAM098,1,-27.214437,-49.610042,2025-08-01 07:37:58,False,0
LUD8J93,1754033878896,CAM035,1,-27.072321,-52.590056,2025-08-01 07:37:58,False,1
BRH2V51,1754033880100,CAM066,2,-27.627305,-48.634474,2025-08-01 07:38:00,False,0
RGL9E53,1754033883749,CAM042,1,-26.906459,-48.654455,2025-08-01 07:38:03,False,3
QUP5D94,1754033892232,CAM080,1,-27.132907,-48.911704,2025-08-01 07:38:12,False,1
FRZ7G40,1754033893197,CAM096,1,-28.904099,-49.48527,2025-08-01 07:38:13,False,0
NCY2N30,1754033894088,CAM026,2,-26.950283,-49.114261,2025-08-01 07:38:14,False,2
VOE1N60,1754033894118,CAM042,1,-26.906459,-48.654455,2025-08-01 07:38:14,False,0
ZYS3W28,1754033895486,CAM034,1,-27.060368,-52.575929,2025-08-01 07:38:15,False,0
JVH6I37,1754033898141,CAM070,1,-27.008143,-48.663002,2025-08-01 07:38:18,False,1
XNW6O50,1754033903692,CAM058,3,-27.840143,-50.316183,2025-08-01 07:38:23,False,2
VUF4U06,1754033906337,CAM085,2,-28.51147,-49.017964,2025-08-01 07:38:26,False,1
YXI5A52,1754033911044,CAM092,4,-26.898072,-52.362019,2025-08-01 07:38:31,False,3
HFD2Z31,1754033911343,CAM051,1,-28.648343,-49.336678,2025-08-01 07:38:31,False,3
MFY4P68,1754033911812,CAM090,2,-27.195233,-52.020302,2025-08-01 07:38:31,False,1
ECU7U35,1754033912378,CAM021,2,-26.276384,-48.856475,2025-08-01 07:38:32,False,2
TIJ3M69,1754033914933,CAM042,1,-26.906459,-48.654455,2025-08-01 07:38:34,False,1
ICV3S57,1754033915372,CAM061,4,-27.823777,-50.309457,2025-08-01 07:38:35,False,1
OLF5J59,1754033917449,CAM053,2,-28.658134,-49.406352,2025-08-01 07:38:37,False,0
LCH8U47,1754033918479,CAM018,1,-26.266313,-48.826993,2025-08-01 07:38:38,False,0
FKV4O03,1754033919692,CAM015,1,-26.33471,-48.851695,2025-08-01 07:38:39,False,0
GQI9J50,1754033920942,CAM041,1,-26.919381,-48.656875,2025-08-01 07:38:40,False,0
UQU6T63,1754033921224,CAM096,1,-28.904099,-49.48527,2025-08-01 07:38:41,False,2
FBE6L11,1754033925402,CAM086,1,-26.755225,-51.055358,2025-08-01 07:38:45,False,2
ULL9K19,1754033929083,CAM044,1,-26.949201,-48.669619,2025-08-01 07:38:49,False,1
ZRB8J17,1754033933954,CAM013,1,-26.326589,-48.854867,2025-08-01 07:38:53,False,0
BHO8W64,1754033937120,CAM076,1,-26.526243,-49.105032,2025-08-01 07:38:57,False,1
ZNN0D59,1754033937402,CAM038,2,-27.130312,-52.621499,2025-08-01 07:38:57,False,0
ZVD2B34,1754033938107,CAM065,2,-27.677998,-48.669561,2025-08-01 07:38:58,False,0
LBW3U42,1754033938629,CAM019,3,-26.269957,-48.810264,2025-08-01 07:38:58,False,3
DGO9K57,1754033940572,CAM032,2,-27.137341,-52.612803,2025-08-01 07:39:00,False,3
HND8Y96,1754033944019,CAM024,1,-26.880835,-49.0316,2025-08-01 07:39:04,False,3
VCO2U16,1754033948990,CAM071,1,-26.996525,-48.607696,2025-08-01 07:39:08,False,2
OJP0W63,1754033949696,CAM038,1,-27.130312,-52.621499,2025-08-01 07:39:09,False,0
FBW5H88,1754033949836,CAM063,2,-27.687553,-48.68721,2025-08-01 07:39:09,False,3
PYG1M07,1754033950643,CAM066,2,-27.627305,-48.634474,2025-08-01 07:39:10,False,2
AKO2B06,1754033953587,CAM060,2,-27.811054,-50.344481,2025-08-01 07:39:13,False,3
TDQ3C59,1754033954787,CAM070,1,-27.008143,-48.663002,2025-08-01 07:39:14,False,2
QKR6Y72,1754033958485,CAM059,1,-27.786213,-50.340794,2025-08-01 07:39:18,False,2
AYW6R21,1754033962960,CAM042,1,-26.906459,-48.654455,2025-08-01 07:39:22,False,0
BIM3X63,1754033965710,CAM011,2,-27.589142,-48.533295,2025-08-01 07:39:25,False,1
GUY8K90,1754033966386,CAM023,1,-26.873211,-49.109018,2025-08-01 07:39:26,False,2
PXJ7I24,1754033966873,CAM098,4,-27.214437,-49.610042,2025-08-01 07:39:26,False,2
